Name	451Lu_DMSO_1	451Lu_DMSO_2	451Lu_Corin_1	451Lu_Corin_2	451Lu_PLX_1	451Lu_PLX_2	451Lu_PLX_Corin_1	451Lu_PLX_Corin_2	1205Lu_DMSO_1	1205Lu_DMSO_2	1205Lu_Corin_1	1205Lu_Corin_2	1205Lu_PLX_1	1205Lu_PLX_2	1205Lu_PLX_Corin_1	1205Lu_PLX_Corin_2
ENSG00000154451.14	0.84563615	0	13.93967388	12.38955197	0.96069734	0	3.351641236	4.325190924	0	1.917920064	19.68194932	31.94655591	0	0	23.49939716	30.46540427
ENSG00000115884.11	78.64416194	75.45846001	372.9736649	364.3623623	78.77718186	66.6533088	290.6076277	288.4099135	1095.379316	1096.091317	1157.84085	1176.191174	1213.114681	1246.657039	1390.251222	1369.314818
ENSG00000151690.15	213.9459459	213.9581651	580.2776322	562.4523227	268.0345578	258.8853153	613.5049918	620.9422392	211.1463496	213.8480872	858.8095669	878.8245567	183.6122832	156.1089187	719.933444	725.9361299
ENSG00000115423.18	0.84563615	2.86551114	112.7594801	105.7164037	0.96069734	1.931979965	180.3771482	206.6220276	4.610182305	1.917920064	25.86775804	27.43561053	4.245370711	2.214310904	22.27642161	37.9574447
ENSG00000197587.10	0	1.91034076	13.01070924	20.52745703	0	0	8.91313636	10.76156394	12.90851046	13.42544045	76.59629403	55.75624075	10.61342678	13.28586542	72.89493193	66.0397857
ENSG00000130270.16	10.99775182	14.3275557	62.45140436	53.82145278	16.33185478	13.52385976	48.99132421	60.26475805	41.66129546	41.62557811	116.9222663	90.27200884	40.33102175	47.60768443	140.0792019	121.463823
ENSG00000173040.13	90.48306804	77.36880077	38.16474711	30.79118555	98.951826	93.70102831	36.74349316	51.6555069	0	0	0	0	0	0	1.012564619	0.948936118
ENSG00000258881.6	29.38923875	30.2590335	5.427955136	3.550562397	21.89996049	30.17028213	1.449553074	7.957380176	60.06689509	52.65131698	8.484355612	13.84100001	51.79649443	32.59631724	14.41578122	8.549107824
ENSG00000175147.13	25.3690845	28.6551114	36.67181159	36.23414342	26.89952551	31.87766942	46.7651139	34.4370046	2.766109383	4.794800161	30.00659933	21.25746505	3.184028033	1.107155452	15.52990607	18.02978623
ENSG00000140543.14	66.95104352	71.63777849	44.04758266	39.2670752	49.79678591	70.03572272	47.5944034	50.57935051	53.30154476	46.07208399	57.6962753	54.57783703	53.06713388	49.4641627	46.00091189	50.53701635
ENSG00000116833.14	43.12769734	47.75851899	17.34761232	18.47471133	26.89952551	38.6395993	4.453756746	10.76156394	9.220364611	2.876880096	63.48330666	64.6064377	8.490741421	8.857243616	40.19213244	33.21276412
ENSG00000119547.6	75.26161734	91.69635647	503.0807573	525.5029001	85.50206324	88.8710784	908.5663762	878.1436173	96.81382841	93.01912312	418.0229699	450.4750245	79.60070082	90.78674706	379.7117321	390.0127443
ENSG00000150907.9	109.0870633	101.2480603	699.9761572	740.0148261	123.9299568	101.4289482	703.6935659	705.9585943	37.8034949	45.07112151	372.4957158	300.9066961	43.51504978	47.60768443	338.1965827	347.310619
ENSG00000177570.14	22.40901972	34.80086865	74.44476287	74.88108414	26.90269582	30.64023626	66.89988008	79.52440618	3.903727189	7.28029031	149.5653076	128.6703583	6.688369286	9.184264122	119.6557736	106.6974281
ENSG00000204624.8	10.99326995	7.641363039	111.8920995	133.4284707	11.52836808	9.659899826	192.6249793	202.317402	2.766109383	4.794800161	76.5685638	63.72141801	1.061342678	3.321466356	116.4449312	113.8723341
ENSG00000175445.17	4.22818075	12.41721494	731.2018594	742.0675718	21.13534148	21.25177962	757.1386468	736.0909733	33.1933126	23.9740008	185.2131476	209.7496676	26.53356694	24.35741994	228.8396039	176.5021179
ENSG00000082482.13	38.05362675	42.98266709	52.04283697	47.21315118	40.34928827	29.94568946	28.94941885	33.36084821	3.688145844	0	71.39501219	68.14651648	3.184028033	0	36.45232628	36.05957247
ENSG00000180044.5	10.99326995	6.686192659	26.02141848	29.7648127	16.33185478	11.59187979	45.65100665	37.66547378	12.90851046	19.17920064	160.3800998	130.0978951	11.67476945	13.28586542	86.0679926	97.74042011
ENSG00000136938.9	1877.312253	1794.765144	265.4184685	301.7536184	1685.063134	1679.85658	234.9356684	232.4497811	2323.531882	2348.493119	527.702264	575.2628014	2364.671486	2381.491377	553.8728465	522.8638008
ENSG00000196589.6	0	0	2.602141848	1.026372852	0	0	10.63706312	0	0	0.742685776	103.4865528	99.84261182	0	0	139.1547304	159.5294465
ENSG00000075711.21	483.7038778	492.867916	702.5817686	749.2521817	506.2913409	469.9348067	694.5032388	686.8309906	824.3005962	819.9108275	697.3947567	730.1704536	804.4977497	828.3106013	707.8717742	732.5786828
ENSG00000152137.6	423.6637111	390.6646854	201.2323029	203.2218246	411.1784614	388.327973	277.2463574	247.5159706	0.922036461	2.876880096	39.31899222	53.98620137	0	1.107155452	29.36437395	37.00850859
ENSG00000081052.12	0	0	47.70593388	53.37138829	0	0	30.06285804	43.04625575	0	0	12.41652386	18.58541358	0	0	4.050258475	4.744680588
ENSG00000158055.15	0	0	13.87808986	18.47471133	0	0	12.24783105	16.14234591	0	0	2.069420643	3.540078778	0	0	3.037693856	4.744680588
ENSG00000171757.16	97.27437196	95.51703799	10.4771772	3.079118555	102.7946154	92.73503833	5.567195933	0	39.64756783	49.86592167	19.66498007	24.79258771	40.33102175	39.85759627	19.23872776	12.33616953
ENSG00000147894.16	39.74489905	46.80334861	189.9563549	166.272402	56.68114305	56.99340897	159.2218037	186.1750561	39.64756783	34.52256116	101.4016115	102.6622846	45.63773514	52.03630624	88.09312184	92.99573952
ENSG00000197147.13	344.173913	366.7854259	994.8595452	1011.179454	427.6063859	409.5797526	989.8474368	1082.613332	103.2680836	92.65922542	588.750173	575.1442088	114.6250092	97.42967977	517.4205202	523.8127369
ENSG00000152092.16	0	0	37.29736649	36.94942266	0	0	31.17629722	26.90390984	136.4613962	117.952084	225.5668501	235.4152387	105.0729251	96.32252432	192.3872776	216.3574348
ENSG00000171914.16	198.7244952	150.91692	785.8468382	818.0191628	185.4145866	209.6198262	860.6884912	788.8226366	1043.745274	988.6877931	2115.982608	2176.263429	1029.502397	994.2255959	1771.988083	1792.540326
ENSG00000167642.13	0	0	2.602141848	6.163266337	0	0	5.567195933	4.304625575	0	0	2.808514226	4.176160133	0	0	3.037845741	3.796541577
ENSG00000122584.13	0	0	3.469522464	5.131864258	0	0	4.453756746	3.228469181	0	0	0	2.655059084	0	0	1.012564619	0.948936118
ENSG00000179841.8	1.6912723	4.950714941	50.32056601	49.31095465	1.92139468	2.897969948	54.11926838	48.70425561	11.15645677	4.794800161	84.98200036	76.66031744	6.368056066	16.60733178	98.29005257	70.31815908
ENSG00000115844.11	9.301997649	8.596533419	73.72735237	109.8218951	13.44976276	6.761929878	118.0245538	105.4633266	107.8782659	110.2804037	392.1552119	393.8337641	97.64352634	87.46528071	361.4855689	371.034022
ENSG00000137266.14	59.08392129	44.89300785	268.8793172	269.93606	49.95626167	47.33350915	276.1329183	260.4298473	186.2513651	198.5047267	459.4113828	413.3041973	193.1643673	179.3591832	415.1514937	412.7872111
ENSG00000237380.7	78.64416194	81.18948229	7.806425545	11.29010137	84.5413659	69.55127874	12.24783105	15.06618951	0	0.958960032	0	0.885019695	1.095273803	0	0	0.948936118
ENSG00000116147.17	4.22818075	10.50687418	37.29736649	36.94942266	17.29255212	8.693909843	53.44508095	54.88397608	21.2068386	24.93296084	50.71663682	63.72141801	13.79745481	24.35741994	32.4020678	41.75318917
ENSG00000145536.15	9.301997649	8.596533419	129.2397118	129.3229793	13.44976276	8.693909843	105.7767227	130.2149236	194.5496933	212.8891271	305.2395449	322.1471688	209.0845075	212.5738468	203.5254884	225.846796
ENSG00000179222.17	3238.786454	3445.29956	4219.806697	4409.297771	3334.580466	3195.504522	4091.88901	3911.828491	1026.226581	988.6877931	733.609618	686.731032	1078.32416	1006.404306	898.1448169	892.9678654
ENSG00000172985.11	54.96634974	44.89300785	233.3253857	235.039383	44.19207763	51.19746908	345.1661478	358.3600791	1326.810468	1329.118605	522.5287124	505.3462456	1386.113537	1358.47974	479.9556293	456.4382726
ENSG00000142611.17	0	0	35.56260526	33.87030411	0	0	52.33164177	45.19856854	0	0	4.138841286	3.540078778	0	1.107155452	5.062823094	7.591488941
ENSG00000125462.18	12.00219844	5.731022279	50.30807573	37.11425814	8.657833247	4.942767883	30.06330341	30.17876137	6.469127676	3.835840129	26.90505514	23.89871782	4.245370711	6.642932712	29.365184	28.47055076
ENSG00000000971.15	0	0	16.26260591	24.63110097	0	0	17.62329276	14.1756701	0	0.958960032	1.20438212	3.540078778	1.061342678	0	0	0.948936118
ENSG00000163995.20	3.3825446	4.775851899	244.6013337	224.7756545	5.764184039	3.86395993	375.2290059	362.6647047	4.610182305	4.794800161	146.9288657	146.0282496	1.061342678	1.107155452	166.0605975	148.0340343
ENSG00000183715.13	0	0	5.204283697	3.332766078	0	0	4.453756746	4.304625575	16.75321809	9.637452427	66.16486193	47.29987757	10.69844033	16.90460302	45.69704125	34.77518743
ENSG00000265972.6	608.0123918	626.5917692	3707.184753	3798.605924	619.6497842	710.0026372	4875.750198	4943.862473	31.34923968	36.44048122	92.08921862	106.2023633	46.69907782	35.42897446	150.8721282	130.0042481
ENSG00000174514.13	0	0	6.071664313	10.26372852	0	0	13.36127024	4.304625575	0	0	13.45123418	11.54463941	1.061342678	2.214310904	7.087952332	10.43829729
ENSG00000258790.1	96.75092318	63.24651119	63.26865037	25.75508188	78.40039637	74.49695426	53.53281996	43.88555012	127.7527619	121.9384808	71.75540179	63.07145954	71.45553258	65.59896053	88.14790158	72.75151596
ENSG00000144908.13	0	0	1.734761232	2.052745703	1.92139468	0	0	4.304625575	1.844072922	0	15.52137912	27.75952774	1.061342678	0	21.263857	18.97872235
ENSG00000268388.6	0	0	0	2.052745703	0	0	0	0	128.1630681	161.1052854	30.027397	34.51576809	150.7170283	167.2026164	28.35980859	23.72340294
ENSG00000286769.1	0	0	37.84433671	44.48217829	0.96069734	0	39.44525334	33.32942444	1.844072922	1.917920064	22.47142488	30.07863335	1.061342678	2.214310904	31.55941153	33.70848834
ENSG00000158220.14	0	0.95517038	0	2.053813131	0.96069734	0.965989983	1.113439187	1.076156394	2.766109383	3.835840129	52.7702264	44.25098473	2.122685355	2.214310904	48.6031017	37.00850859
ENSG00000273045.6	0.84563615	6.836259478	49.44069512	47.75558923	8.646276058	3.86395993	51.21820258	63.49322723	0	2.876880096	38.76355972	36.56193362	0	2.214310904	35.43976166	46.49786976
ENSG00000170860.4	486.2407862	414.5439449	203.8344448	206.3009432	450.5670524	466.5731616	131.5550668	133.4433928	696.1375281	645.3801016	538.0493672	517.7365213	759.9213572	663.1861157	550.8351526	485.8552922
ENSG00000160072.20	381.4892994	343.2576691	55.87379693	43.40120241	377.5089018	383.7627043	57.63595471	55.54269141	287.6762979	324.6329038	21.41229539	38.98148896	332.4857593	277.5981936	51.81647552	45.91598213
ENSG00000272455.1	66.08739532	73.90076815	5.332057535	5.191835224	73.72151211	86.59887676	2.493346639	2.550791977	10.65413131	10.58500083	7.184386953	2.893209033	13.75638085	10.80139752	6.940472295	5.640020794
ENSG00000171517.6	123.774072	126.0824901	1008.763657	1040.906291	98.7347084	97.56498824	1258.186281	1264.483763	1.845124044	0	2.074232046	3.540078778	0	0	2.028399821	2.847956565
ENSG00000133519.12	1.6912723	6.686192659	26.02141848	32.84393125	7.685578718	11.59187979	21.15534454	19.37081509	0	0	1.034710322	0.887586252	2.122685355	1.107155452	1.012564619	0.948936118
ENSG00000112039.4	76.95288964	75.45846001	67.65568805	40.02854122	86.46276058	95.63300827	79.05418224	86.0925115	95.89179195	91.10120305	18.62478579	21.24047267	87.03009957	99.64399068	57.71618327	41.75318917
ENSG00000185507.21	42.2818075	38.2068152	264.5510879	260.6987043	48.99556433	30.91167944	622.4125053	644.6176799	99.5799378	92.06016308	397.3287635	400.0289019	84.90741421	89.67959161	493.1189694	535.1999703
ENSG00000151612.18	253.690845	235.9270838	39.03212772	27.712067	194.0608626	222.177696	33.4031756	29.05622263	723.798622	705.7945836	94.15863926	115.0525603	653.7870894	750.6513964	70.87952332	77.81276164
ENSG00000179915.23	0	0	29.49094095	28.73843985	0	0	21.15534454	31.20853542	0.922036461	0	3.104130965	2.655059084	1.061342678	0	3.037693856	2.846808353
ENSG00000077274.9	0	0	19.08237355	18.47471133	0	0	21.15534454	10.76156394	0	0	6.208261929	4.425098473	0	0	4.050258475	4.744680588
ENSG00000171681.12	394.912082	373.4716185	792.8188436	900.2757622	351.6152264	401.8518327	596.803404	584.3529218	607.0577415	688.5333031	1026.01979	1051.403397	645.296348	654.3288721	1213.508067	1192.8127
ENSG00000117245.12	0	0	15.61285109	25.65932129	0	1.931979965	13.36127024	15.06618951	4.610182305	7.671680257	9.312392894	6.195137862	7.429398744	7.750088164	4.050258475	1.897872235
ENSG00000163064.6	56.65762204	58.26539317	49.44069512	48.23952403	40.34928827	50.23147909	28.94941885	57.03628887	8.29832815	11.50752039	60.01319865	65.49145739	8.490741421	5.53577726	68.85439408	65.47659211
ENSG00000105642.15	27.0603568	26.76826783	163.0675558	161.1569597	20.17464414	23.18375958	172.5830739	188.671739	22.15312462	29.727761	166.5883618	167.2687223	37.14699372	31.00035266	187.8145358	186.1955003
ENSG00000181350.12	12.68631808	8.596781763	143.9877844	127.2733127	13.45072345	7.728103399	217.137343	222.7891251	10.14240107	6.712720225	100.3669012	89.38698915	5.307626143	5.536829058	72.90465256	93.95606287
ENSG00000151468.11	0	0.95517038	51.17545635	49.26589688	0	0	66.80635119	66.72169641	0	0	0	0.885019695	0	0	0	0
ENSG00000133216.16	14.37581455	16.23789646	436.2924499	432.1029706	20.17464414	17.38781969	708.1473226	660.7600258	470.2385952	509.2077771	2035.275203	2073.043582	555.0832818	499.3271088	2137.52391	2178.757326
ENSG00000235288.3	0.000395758	0	18.19686468	22.53288695	5.930346251	33.39900705	31.88355379	33.53217231	30.59086469	26.34368694	41.52106273	37.56917453	63.77661217	57.55525474	12.12100603	5.358395533
ENSG00000170989.9	5.919453049	3.82068152	45.97117265	36.94942266	4.803486699	4.829949913	61.23915526	62.41707084	0	0	44.49254383	46.90604381	0	0	25.31411547	47.44680588
ENSG00000250510.8	0.84563615	0.95517038	37.29736649	29.7648127	0	0	21.15534454	24.75159706	17.52062904	18.22024061	100.3669012	107.087383	13.79745481	8.857243616	119.482625	144.2382899
ENSG00000166704.11	24.52344835	18.14823722	33.82784403	17.44833848	21.13534148	34.77959993	41.1972499	32.28469181	0	0	15.52065482	15.06117666	0	0	24.30155085	21.8255307
ENSG00000178033.6	0	0	24.28665725	26.68569414	0	0	7.794074306	17.2185023	0	0	15.52065482	18.58541358	2.122685355	3.321466356	11.13821081	18.97872235
ENSG00000217236.2	0	0	10.40856739	13.34284707	0	0.965989983	11.13439187	9.685407544	5.532218767	1.917920064	40.35370254	39.82588625	5.306713388	5.53577726	60.59227182	57.88510317
ENSG00000181754.7	3.3825446	3.82068152	37.29736649	33.87030411	2.882092019	6.761929878	33.4031756	40.89394296	9.220364611	10.54856035	99.33219087	92.92706792	14.85879749	14.39302088	89.10568646	108.1787174
ENSG00000007516.13	2.53690845	0.95517038	1199.587392	1154.669458	6.724881379	4.829949913	1535.432638	1480.791198	5.532218767	7.671680257	151.0677069	150.4533481	1.061342678	1.107155452	203.5254884	249.5701989
ENSG00000162706.13	0	0	16.48023171	18.47471133	0	0	13.36127024	18.29465869	252.6379903	253.1654485	724.2972251	800.0578038	305.6666912	295.6105057	884.9814768	769.5871914
ENSG00000198624.13	15.22432586	21.01374836	193.4258774	187.0348984	10.56767074	23.18375958	202.6459319	211.1634076	59.93236997	59.46376905	443.9879907	482.3357335	53.06713388	46.50052898	398.9504598	394.7574249
ENSG00000165795.23	112.4696079	98.15426341	223.784199	247.8793074	127.1310004	118.6312978	169.2427564	137.7480184	11.98647399	13.42544045	60.01319865	59.76476046	12.73611213	9.964399068	95.18107417	75.91488941
ENSG00000125246.15	38.8992629	34.38613368	72.85997175	75.95159102	44.19207763	35.74162935	54.55852014	63.49322723	4.610182305	3.835840129	24.83304772	27.43561053	9.552084099	7.750088164	27.33924471	37.00850859
ENSG00000228327.3	36.89332939	52.70076157	24.48147094	49.60418937	35.75158294	48.92053409	57.14559609	80.4197683	14.08761068	15.53754992	71.1795855	70.92069921	24.38901793	14.74996779	49.82040689	52.21739242
ENSG00000103316.11	5.919453049	3.82068152	382.5148517	397.2062936	4.803486699	5.795939895	322.8973641	351.9031408	9.220364611	8.630640289	192.4561198	173.4638601	10.61342678	6.642932712	176.1862437	154.6765872
ENSG00000133048.13	16.06708685	19.1034076	293.1746482	336.8165678	15.37115744	19.31979965	1602.238989	1635.779242	0	0	1.034710322	0.885019695	0	0	0	0
ENSG00000162738.6	184.3486807	157.6031127	93.67710654	102.6372852	166.2006398	174.8441868	46.76444583	54.88397608	10.14240107	10.54856035	46.56196447	78.76675281	9.552084099	9.964399068	59.74131251	77.81276164
ENSG00000158106.14	41.43617135	49.66885975	169.1392201	168.3251477	52.83835369	61.82335888	167.015878	148.5095823	5.532218767	11.50752039	94.15863926	70.80157556	11.67476945	12.17870997	100.2438973	136.6468009
ENSG00000130313.7	407.5966243	368.6957666	241.1318113	232.9866373	465.9382098	436.6274721	209.3265671	225.9928427	263.7024279	282.8932095	133.640081	124.7877769	315.2187753	321.0750811	122.5203189	141.3914815
ENSG00000162892.16	0.84563615	0	32.96046341	45.16040547	0	2.897969948	63.46603363	89.32098068	0	0.958960032	102.4363218	115.0525603	0	0	10.12564619	4.744680588
ENSG00000234028.3	17.75835915	21.96891874	16.48023171	27.712067	20.17464414	15.45583972	27.83597966	13.99003312	7.376291689	5.753760193	40.35370254	25.66557114	7.429398744	6.642932712	32.4020678	31.31489188
ENSG00000171368.12	1546.668518	1552.151867	2503.251784	2537.193689	1503.48173	1542.686002	1555.474544	1544.262902	5.532218767	10.54856035	955.0376268	985.02692	12.73611213	14.39302088	1180.619969	1167.191425
ENSG00000104413.18	635.9183847	678.1709697	91.07496469	65.68786251	546.6367863	550.6142901	10.02095268	18.29465869	0	0	0	0.885019695	0	0	0	0
ENSG00000238164.6	28.7516291	38.10747748	3.469522464	4.105491407	43.23138029	35.74162935	3.34031756	1.076156394	0	0	0	0	0	0	0	0
ENSG00000250575.1	1.601288157	1.409038689	5.452215772	0	4.778796777	0	6.990427304	3.279500518	0	0	13.06921913	19.32608657	0	0	6.039451795	4.00965365
ENSG00000274764.5	0	0	0	2.598611841	0	0	10.75178076	19.20637839	0	0	14.77866405	12.1060074	0	0	16.43706271	19.48355637
ENSG00000134070.5	1.6965237	7.649224091	47.70593388	53.37138829	4.803486699	2.897969948	73.48698631	71.02632199	68.23069812	61.37344206	193.773306	183.1990768	78.53935815	50.92915079	179.2239375	192.1225553
ENSG00000132718.9	304.429014	292.2821362	1772.925979	1910.079877	310.3052408	331.8407428	1998.62334	1909.101443	227.7430059	201.3816067	1530.336566	1540.819288	239.8634452	248.0028212	1506.42276	1447.127579
ENSG00000151617.17	0	0	0.867380616	0	0	0	2.226878373	0	5.532218767	5.753760193	25.86775804	32.7457287	9.552084099	4.428621808	24.30155085	25.62127517
ENSG00000163531.15	25.38075428	23.8792595	371.2788032	371.5469723	23.05673616	19.31979965	338.4855127	294.8668519	211.1463496	236.8669638	516.3204505	547.8271909	279.6468141	223.6597943	553.8728465	552.2808204
ENSG00000277437.1	16.06708685	15.28272608	13.87808986	9.237355665	20.17464414	18.35380967	16.7015878	11.83772033	8.29832815	14.38440048	52.7702264	46.90604381	12.73611213	15.50017633	40.50258475	39.85531694
ENSG00000164694.17	28.7516291	34.38613368	461.4464878	439.2875805	35.54580157	29.94568946	527.7701744	501.4888795	0	0	1.034710322	1.770039389	0	0	3.037693856	1.897872235
ENSG00000180573.9	347.5564576	314.251055	249.8056174	247.3558573	369.8684758	347.7563937	248.2969386	235.6782502	10.14240107	18.22024061	76.5685638	84.07687098	19.48497795	13.28586542	87.08055722	76.86382552
ENSG00000107984.10	0.84563615	0.95517038	24.28665725	18.47471133	3.842789359	2.897969948	44.53756746	34.4370046	730.2528772	653.0517819	1714.515003	1714.283148	654.8484321	741.7941528	1744.648838	1779.25522
ENSG00000008056.14	9.301997649	7.641363039	961.0577226	989.423429	25.93882817	9.659899826	1122.3467	1043.871702	80.21717211	70.96304238	548.3964704	597.3882938	82.78472886	68.64363802	611.5890298	555.7453862
ENSG00000204501.7	0	0	3.923908474	8.11099357	0	0	13.9790063	16.68322211	0	0	21.61447779	26.05568782	0	0	39.3438058	38.78852295
ENSG00000168671.10	0	0	13.87808986	26.68569414	0	0	13.36127024	15.06618951	0	0	0	0	0	0	0	0.948936118
ENSG00000213963.6	15.2214507	23.8792595	59.79643903	55.16466693	23.16231679	20.81592494	50.72506036	59.50972673	6.15944329	7.149210063	40.37222386	58.88381185	11.67445105	11.07155452	39.59309921	46.30589998
ENSG00000146555.19	0.84563615	0	97.146629	110.848268	0	0	77.94074306	69.9501656	919.2703517	935.9449914	1176.465636	1142.560426	937.1655844	900.1173825	1088.506965	1036.23824
ENSG00000255494.1	21.14090375	22.92408912	0.867380616	0	20.17464414	17.38781969	0	2.152312788	0	0	0	0	0	0	0	0
ENSG00000136167.14	51.58380515	47.75851899	531.7043177	538.8457471	49.95626167	55.06142901	1057.767227	1126.735744	25.81702091	28.76880096	433.5436247	454.0151033	33.96296569	31.00035266	238.96525	253.3659434
ENSG00000266265.3	5.0738169	5.731022279	26.8887991	23.60657559	3.842789359	3.86395993	46.76444583	26.90390984	29.50516675	21.09712071	189.3519888	196.4743722	24.41088159	13.28586542	113.4072373	119.5659508
ENSG00000183317.17	0	0	75.4621136	70.81972677	0	0.965989983	109.120826	108.6917958	0	0	0	0	1.061342678	1.107155452	0	1.897872235
ENSG00000101076.16	0	0	4.389995448	5.131864258	0	0.965989983	7.794074306	16.14234591	0	0	2.069420643	3.540078778	0	0	0	4.744680588
ENSG00000123136.15	1028.293558	1030.62884	228.9884826	215.5382989	972.2257079	933.1463232	131.385824	128.0626109	2098.554985	2100.12247	427.3353628	469.0604381	2083.415676	2144.56011	522.4833433	570.3106067
ENSG00000203685.10	12.68454225	8.596533419	76.32949422	71.84609962	7.685578718	11.59187979	61.23915526	47.35088133	11.06443753	7.671680257	13.45123418	12.39027572	8.490741421	3.321466356	8.100516951	15.18297788
ENSG00000121753.12	186.039953	176.7065203	981.8748574	948.3685149	144.104601	150.6944373	885.1841533	841.5542999	102.3460472	93.97808315	483.2097202	469.9454578	96.58218367	88.57243616	362.4981335	440.3063586
ENSG00000157103.12	0	0.95517038	7.447113125	10.26372852	0	0	3.34031756	4.304625575	0	0.958960032	31.04130965	20.35545297	0	0	28.35241687	39.85996673
ENSG00000164045.12	246.0801196	263.6270248	38.16474711	36.94942266	279.5629259	288.8310048	3.34031756	3.228469181	379.879022	381.6660928	51.73551608	57.52628014	338.5683142	364.2541437	96.19363879	107.2297813
ENSG00000116254.18	0	1.91034076	104.0856739	98.53179376	0	0	87.96169574	79.63557314	10.14240107	9.589600321	37.24957158	30.97568931	11.67476945	14.39302088	35.43976166	51.24255035
ENSG00000223865.11	1.6912723	0.95517038	26.8887991	34.84248447	0	4.829949913	25.60910129	22.59928427	0	0.958960032	3.104130965	6.195137862	0	0	8.100516951	3.79574447
ENSG00000105088.8	83.71797884	89.78601571	557.7257361	530.6347643	87.42345792	125.5786977	586.7824513	580.0482962	27.66109383	45.07112151	635.3121374	622.1688452	36.08565104	33.21466356	385.7871198	396.6552971
ENSG00000065600.12	87.94615959	92.65152685	239.39705	262.75145	97.03043132	104.3269181	306.1957763	249.6682834	86.67142734	86.30640289	530.806395	519.5065607	83.84607153	87.46528071	434.3902215	412.7872111
ENSG00000130768.15	3.3825446	2.86551114	212.5082509	180.6416219	1.92139468	0	242.7297427	218.4597479	0	0	9.312392894	7.080157556	0	0	14.17590466	9.489361176
ENSG00000144278.15	0.84563615	0	58.11450128	48.23952403	0	0.965989983	50.10476339	58.11244526	12.90851046	8.630640289	71.39501219	65.49145739	9.552084099	14.39302088	69.8669587	74.01701717
ENSG00000136944.17	30.45592419	37.25164482	151.7916078	160.1880637	31.70301221	28.02675036	202.6459319	186.2396255	70.9968075	58.49656196	215.3004543	205.3245691	58.41067586	58.67923895	233.5247403	238.4714421
ENSG00000116285.13	141.221237	142.3203866	2104.265375	2035.297365	152.750877	187.4020566	3933.780646	3881.696112	3517.569099	3487.737637	6296.212307	6243.813945	3322.002581	3427.753279	5726.052919	5724.931597
ENSG00000103485.19	23.99999957	21.0156587	42.51752325	41.26254929	17.29255212	18.94654112	24.4956621	30.13237903	1.989450411	1.636954364	3.793413592	2.284757993	1.061342678	0	3.06931625	3.579339589
ENSG00000116983.13	7.610725349	4.775851899	1146.677174	1136.194747	10.56767074	11.59187979	1881.712225	1736.91642	5.532218767	7.671680257	797.7616579	772.6221933	10.61342678	6.642932712	807.0140012	788.5659137
ENSG00000187672.13	0	0.95517038	1.734761232	7.184609962	1.92139468	0.965989983	3.34031756	1.076156394	0	0.958960032	34.14544061	21.24047267	1.061342678	1.107155452	21.263857	19.92765847
ENSG00000154330.13	8.456361499	16.23789646	54.5426279	58.50325255	22.09603882	23.18375958	56.78539851	55.86564595	0.922036461	6.712720225	11.38181354	17.6873841	2.122685355	4.428621808	23.28898623	15.18297788
ENSG00000132763.15	197.8729396	216.8360934	21.37798309	24.36137018	171.0060479	171.9848565	17.81524967	22.93698215	68.14614738	63.19556201	43.24861508	51.33459386	53.06893817	45.46124216	66.51020573	56.64180707
ENSG00000148082.10	31.28853755	27.69994102	79.79901668	87.24169239	21.13534148	26.08172953	131.385824	137.7480184	34.11534906	26.8508809	125.1999489	130.9829148	45.63773514	33.21466356	136.6962235	101.5361646
ENSG00000115109.14	219.865399	173.8410091	701.7109184	722.5664876	189.2573759	218.3137361	624.6393836	577.8959835	156.7461984	136.1723246	731.5401973	720.4060313	136.9132054	122.8942552	827.2652936	836.0127196
ENSG00000114853.14	164.8990492	167.1548165	42.50165019	41.05491407	131.6155356	141.0345375	37.85693234	31.20853542	106.9562295	126.5827242	38.2842819	43.36596503	137.9745481	126.2157215	35.43976166	43.65106141
ENSG00000169218.14	0	0	15.61285109	16.42196563	0	0	15.58814861	12.91387673	0	0	2.069420643	0	0	0	4.050258475	2.846808353
ENSG00000075218.19	1305.662215	1375.445347	364.2998588	333.5711768	1085.587994	1095.43264	51.21820258	46.27472493	916.5042423	967.5906724	446.9948589	443.394867	989.1713756	1014.154394	585.2694376	550.3829482
ENSG00000162552.15	2.53690845	0	98.88139023	92.37355665	0.96069734	0	105.7767227	110.8441086	0	0	39.31899222	42.48094534	0	0	35.43976166	32.263828
ENSG00000149527.18	0	0	26.8887991	22.58020274	0	0	59.01227689	52.7316633	0	0	14.4859445	20.35545297	1.061342678	0	14.17590466	22.77446682
ENSG00000162645.13	31.28853755	47.75851899	151.7916078	132.2337727	34.58510423	40.57157927	306.1957763	288.4099135	21.2068386	12.46648042	281.4412075	277.0111644	18.04282552	18.82164268	245.0406378	258.110624
ENSG00000095066.11	138.6843286	130.858342	180.4151681	172.4306391	155.632969	135.2385976	161.448682	144.2049568	23.05091153	29.727761	173.8334034	192.9369485	35.02430836	32.10750811	218.813189	233.4382849
ENSG00000117519.16	398.2946266	342.9061664	970.5989094	1024.320106	361.2221998	393.1579229	700.3532483	676.9023717	1835.774594	1864.218302	1678.300142	1705.432951	2001.69229	1898.7716	1317.346569	1272.523334
ENSG00000140284.11	0	0	22.55189602	20.52745703	0	0	20.04190536	23.67544066	0	0	0	0	0	0	0	0
